Unnamed: 0	Role	Utterances	Personality	Emotion
15830	Chandler	 Oh yeah   Joshua  give me a call sometime  guys like you  never go out of style \x97what did you throw away   	[0, 0, 0, 1, 0]	anger
34765	Joey	 Hey  You guys  You \x92re not gonna believe this  I just got off the phone with my agent \x85  	[0, 0, 1, 0, 0]	anger
18365	Monica	" I can t believe Phoebe s gonna have her babies "" "	[0, 1, 0, 0, 0]	anger
339	Chandler	" Now that I untangled you  how  bout you doing a   little something for me "" "	[0, 0, 0, 1, 0]	joy
13229	Phoebe	 Yeah  In \x85 really long hour world   	[1, 0, 0, 0, 0]	sadness
44722	Chandler	" Are you kidding  If I wasn t married she d be rejecting me right now "" "	[0, 0, 0, 1, 0]	anger
20710	Ross	" Look  I didn t lose my mind  Okay  Janice and I have a lot in common  We ve we ve both been divorced  We we both have kids "" "	[0, 0, 0, 0, 1]	joy
29740	Ross	 I \x92m sorry  it \x92s just one of my last nights together before she leaves for camp \x97to be a counselor   	[0, 0, 0, 0, 1]	anger
4900	Chandler	"  Oh  come on tell me  I could use another reason why women won t look at me "" "	[0, 0, 0, 1, 0]	joy
47251	Ross	"  I m good  I have dinner plans  "" "	[0, 0, 0, 0, 1]	joy
25681	Chandler	" What are you talking about  The couch is perfectly in line with the carpet  And then I can just walk over here and casually just put my feet right up on the    OK  OK  here s what we do  we just uh  move the couch closer to the coffee table "" "	[0, 0, 0, 1, 0]	joy
16137	Phoebe	 Three  You guys were worried I wouldn \x92t even have one   	[1, 0, 0, 0, 0]	anger
2058	Rachel	 Oh my god   	[0, 0, 1, 0, 0]	joy
11232	Monica	 Okay  I gotta go    	[0, 1, 0, 0, 0]	joy
37076	Joey	 Well who is this guy   Huh  Who is he   \x91Cause I will track him down and kick his ass   	[0, 0, 1, 0, 0]	anger
17564	Rachel	 And you just get to be cool Aunt Phoebe   	[0, 0, 1, 0, 0]	anger
36872	Rachel	 Oh  you guys are so great   	[0, 0, 1, 0, 0]	anger
45207	Rachel	" Oh  Huh  You know  it is weird that Phoebe would       set me up on a date that was awful on the same night that Joey set you       up on a date that didn t even show "" "	[0, 0, 1, 0, 0]	anger
10114	Monica	 So the going for help went well   	[0, 1, 0, 0, 0]	joy
41637	Rachel	 Oh no no no no  no   	[0, 0, 1, 0, 0]	joy
757	Monica	" Uh huh  but I m sure you can handle this  I mean  I have won awards for my organizational skills  but  uh  I m sure you ll do fine "" "	[0, 1, 0, 0, 0]	joy
47034	Joey	 Well  just wake him up   	[0, 0, 1, 0, 0]	joy
40954	Ross	 It tastes like feet   	[0, 0, 0, 0, 1]	anger
12796	Phoebe	 Okay  then you don \x92t know what it feels like when one of them comes back  Do you  I believe this is my Mother  Even if I \x92m wrong  who cares  Just be a friend  Okay  Be supportive   	[1, 0, 0, 0, 0]	joy
21701	Monica	"  That s right "" "	[0, 1, 0, 0, 0]	anger
39196	Monica	 Yeah  you want some   	[0, 1, 0, 0, 0]	anger
27086	Rachel	 Oh  slides   So really nothing happened   	[0, 0, 1, 0, 0]	anger
12906	Chandler	 When I walk outside naked people throw garbage at me   	[0, 0, 0, 1, 0]	anger
6009	Phoebe	" You won t even taste it "" "	[1, 0, 0, 0, 0]	anger
42416	Ross	 You \x92re weird today    Listen I uh  wanted to talk to you about something   	[0, 0, 0, 0, 1]	anger
37345	Monica	"  Hi  Can you do that and walk   \x91Cause she said  ""Next ""  "	[0, 1, 0, 0, 0]	joy
41355	Monica	  You \x92re still so funny  You \x92re so funny   What do I do   	[0, 1, 0, 0, 0]	joy
16411	Joey	 I \x92m sorry man  I didn \x92t \x97I \x92m I \x92m sorry  I \x92m sorry     	[0, 0, 1, 0, 0]	joy
44097	Rachel	 Oh you missed it  She was laughing  Oh it was amazing     It was amazing  It was the most beautiful  beautiful sound that     	[0, 0, 1, 0, 0]	joy
46577	Phoebe	 Hey  thank you so much for these tickets  Chandler   	[1, 0, 0, 0, 0]	joy
44546	Chandler	" I don t think of her that way  you know  she s a  she s a colleague "" "	[0, 0, 0, 1, 0]	anger
31097	Joey	 So  Stryker Remoray huh  When do you want me to start   	[0, 0, 1, 0, 0]	joy
14653	Rachel	 Let me see that   Oh  yeah   	[0, 0, 1, 0, 0]	anger
2129	Chandler	 Do either of you have the keys   	[0, 0, 0, 1, 0]	joy
34996	Joey	 They want me to be totally naked in the movie   	[0, 0, 1, 0, 0]	anger
21987	Joey	"  Hey guys   What  cha been doin   "" "	[0, 0, 1, 0, 0]	joy
24563	Chandler	 Pheebs  I don \x92t understand  How can you have a roommate that none of us know anything about   	[0, 0, 0, 1, 0]	joy
11353	Phoebe	 Yes   Yes   I \x92m the next caller  You were gonna have me hang up   	[1, 0, 0, 0, 0]	anger
42519	Rachel	 I \x92m sorry honey  what were you saying   	[0, 0, 1, 0, 0]	anger
26228	Chandler	 Wait  we can \x92t do this   	[0, 0, 0, 1, 0]	anger
8877	Rachel	 A big idiot    	[0, 0, 1, 0, 0]	joy
26691	Joey	 I mean  the job \x92s easy and the money \x92s good  you know  I guess I \x92m going to be hanging out here anyway  I might as well get paid for it  right  I just feel kind of weird serving you guys   	[0, 0, 1, 0, 0]	joy
31149	Ross	  How could you tell her    	[0, 0, 0, 0, 1]	anger
838	Rachel	" Aah    I bet you re right "" "	[0, 0, 1, 0, 0]	anger
21471	Phoebe	" Yeah  but they didn t ask me  Y know  This way I m just y know  the exotic  generous stranger  That s always fun to be "" "	[1, 0, 0, 0, 0]	joy
15436	Rachel	 Oh  y \x92know  would you just for once  not remember every \x85little \x85thing     	[0, 0, 1, 0, 0]	anger
21680	Monica	 What was the dream about   	[0, 1, 0, 0, 0]	joy
15255	Monica	 Pretty much   So  what do you  what do you think of the floor   	[0, 1, 0, 0, 0]	anger
28369	Joey	 Oh  I \x92m sorry  Thank you Chandler   	[0, 0, 1, 0, 0]	joy
19999	Chandler	"  You re naked in this picture "" "	[0, 0, 0, 1, 0]	anger
19373	Rachel	" Oh  honey  please  no  I can t get started with all that Ross stuff again  I mean  he s gonna screwed up for a looong time  And besides y know  I don t  I don t go for guys right after they get divorced "" "	[0, 0, 1, 0, 0]	joy
47650	Joey	" Because    look  no one wants this to happen more than me  ok   I have gone over this moment in my head a hundred times and not once did I ever say no   I couldn t do it to Ross "" "	[0, 0, 1, 0, 0]	surprise
46651	Joey	  Who says that wine has to cost    more than milk   	[0, 0, 1, 0, 0]	anger
35350	Rachel	 Hey  come on  I had this friend from college and I made the stupid mistake of telling Joey that one time \x85she and I y \x92know \x85kissed a little bit   	[0, 0, 1, 0, 0]	joy
19780	Monica	 What do you mean   	[0, 1, 0, 0, 0]	anger
186	Phoebe	  You have     have a girlfriend   	[1, 0, 0, 0, 0]	joy
24737	Monica	 Yeah  no  me neither   	[0, 1, 0, 0, 0]	anger
33303	Joey	 That \x92s true   	[0, 0, 1, 0, 0]	joy
311	Chandler	" Honey  you ve been in there for a long time      Is everything okay "" "	[0, 0, 0, 1, 0]	joy
15817	Phoebe	 I I can \x92t find anything that I want to eat  Everything I eat makes me nauseous  I \x92m telling you  being pregnant is no piece of cake \x97ooh  Cake   No   	[1, 0, 0, 0, 0]	joy
45971	Rachel	" Ok    ""Emma just said gleba""   "	[0, 0, 1, 0, 0]	surprise
2514	Rachel	 Oh  that was just my crazy friend  She told me I should get    off the plane  because she had a feeling that there was something    wrong with the left Philange   	[0, 0, 1, 0, 0]	anger
3902	Phoebe	"  Okay  yeah  so it s not gonna work "" "	[1, 0, 0, 0, 0]	anger
5558	Chandler	"  H He s in China "" "	[0, 0, 0, 1, 0]	anger
33246	Joey	  Oh my \x85 How much do you weigh Ross    	[0, 0, 1, 0, 0]	joy
6037	Monica	 Did it ever occur to you that I might just be that stupid   	[0, 1, 0, 0, 0]	joy
2484	Chandler	" What s the matter "" "	[0, 0, 0, 1, 0]	joy
341	Monica	" That s because as far as my parents are concerned  Ross can do no wrong  Y see  he s the Prince  Apparently they had some big ceremony before I was born  "" "	[0, 1, 0, 0, 0]	anger
24310	Rachel	 Ross  thank you  Hey  do you guys wanna go see a movie   	[0, 0, 1, 0, 0]	anger
46251	Phoebe	 Ok  well  alright  who thinks the food is fine  the music was fine  but your evening was ruined by this incessant poll taking     	[1, 0, 0, 0, 0]	anger
27232	Chandler	 So you didn \x92t mean any of that    	[0, 0, 0, 1, 0]	anger
45640	Chandler	" Ross  what re you    what re you    what are you doing  You re having a memorial service for yourself  "" "	[0, 0, 0, 1, 0]	joy
47593	Monica	  No     Either of you girls got a quarter   	[0, 1, 0, 0, 0]	joy
22236	Monica	" Chandler  I have to tell you  you smell so smokey I have to get up  I m not kidding  "" "	[0, 1, 0, 0, 0]	anger
14465	Rachel	 Well that sounds fun too    	[0, 0, 1, 0, 0]	joy
24611	Chandler	"  ""Wanted  Female roommate  non smoker  non ugly "" Nice   "	[0, 0, 0, 1, 0]	joy
8762	Joey	" Hey  everybody lies on their resume  okay  I wasn t one of the Zoom Kids either  "" "	[0, 0, 1, 0, 0]	joy
33753	Chandler	 I think it \x92s necessary    	[0, 0, 0, 1, 0]	anger
46672	Joey	"  I don t think so "" "	[0, 0, 1, 0, 0]	joy
37152	Chandler	 Uhh \x85 Yeah sure   Click   	[0, 0, 0, 1, 0]	joy
45604	Monica	  What are you doing here   	[0, 1, 0, 0, 0]	anger
30493	Ross	  Well  I \x92m going to take off   Congratulations man   	[0, 0, 0, 0, 1]	anger
26599	Rachel	 Oh  yeah  sure  I mean  like in the case of this young woman  she has lost her clothes  so she rides naked on the horse  she \x92s crying out   \x91Where are they  where are they  \x92  	[0, 0, 1, 0, 0]	anger
13105	Monica	 So do them for free   	[0, 1, 0, 0, 0]	joy
40889	Chandler	 No  we \x92re just four people with neck problems  You talk like this    	[0, 0, 0, 1, 0]	anger
2106	Rachel	 Ok  good bye you guys  Thanks for everything   Oh  sorry  Oh  sorry   	[0, 0, 1, 0, 0]	joy
37400	Ross	 What  What  What    Well they should put that on the box     	[0, 0, 0, 0, 1]	joy
1489	Chandler	" Oh    I don t know  I really don t think you re    right for the part "" "	[0, 0, 0, 1, 0]	joy
43029	Rachel	" Great  Now he s gonna know it was me "" "	[0, 0, 1, 0, 0]	anger
38487	Chandler	 So  shouldn \x92t we go give her the benefit of the doubt before we go \x85snooping around her crotch   	[0, 0, 0, 1, 0]	surprise
1005	Monica	 I want you to meet someone really special  Phoebe  this is Erica  And this is the baby   	[0, 1, 0, 0, 0]	anger
19579	Ross	" Look  you guys don t need me here taking up your space "" "	[0, 0, 0, 0, 1]	anger
46844	Monica	 Oh    what does that mean   	[0, 1, 0, 0, 0]	anger
12132	Rachel	 Oh yeah  now everybody wants to be under this hat   	[0, 0, 1, 0, 0]	anger
17521	Phoebe	  It \x92s so good   Oh  thanks   	[1, 0, 0, 0, 0]	joy
45854	Ross	" Although if we\ re gonna do that  we should probably call me ""Daddy"" too   "	[0, 0, 0, 0, 1]	anger
17984	Joey	 No you don \x92t  I just saw you go in there with Monica   	[0, 0, 1, 0, 0]	anger
9452	Monica	 So you had fun  huh   	[0, 1, 0, 0, 0]	anger
314	Ross	" Marsha  these are cave people  Okay  They have issues like  Gee  that glacier s getting kinda close   See  "" "	[0, 0, 0, 0, 1]	joy
9730	Ross	 What   Look  we \x92re trying to rebuild a relationship here  right  How am I supposed to do that here  without being totally honest with each other   	[0, 0, 0, 0, 1]	anger
32068	Rachel	" Well  I was going to  but then I figured  you know    you re food is so delicious and perfect  you can never have too many of those pumpkin things  "" "	[0, 0, 1, 0, 0]	anger
43584	Chandler	 I suppose that Monica will have the  \x85 manipulative  shrew   	[0, 0, 0, 1, 0]	joy
15762	Ross	 Yeah  I can use that  trick hip  no cup  okay  Okay   	[0, 0, 0, 0, 1]	anger
2161	Rachel	 Well  you should have   	[0, 0, 1, 0, 0]	joy
1331	Chandler	" Hey Joe  How s the second draft of the letter coming "" "	[0, 0, 0, 1, 0]	joy
26391	Phoebe	 You bought your sheets at a flea market  Ross come on  you gotta loosen the purse strings a little   	[1, 0, 0, 0, 0]	anger
44869	Phoebe	 Be careful  be careful  These are my rat babies   	[1, 0, 0, 0, 0]	joy
7095	Chandler	" Yeah  y know what I got a better idea  How how  \x91bout it blocks none of mine door and a lot of yours  "" "	[0, 0, 0, 1, 0]	joy
32281	Ross	" Tag  Y You re going   Uh we didn t  uh we didn t get the chance to talk  Uh  so  where did you say you re from again  "" "	[0, 0, 0, 0, 1]	anger
19648	Monica	 Hey  did you get the turkey basted \x97Oh my God  Oh my God   Who is that   	[0, 1, 0, 0, 0]	anger
47161	Ross	" Oh  that s right   Daddy and uncle Joey are going on a trip today  We re going to a conference in Barbados  right "" "	[0, 0, 0, 0, 1]	anger
21048	Rachel	 What   Why  Joey you were so ready for it   	[0, 0, 1, 0, 0]	joy
1273	Phoebe	 Where did you go to do it   	[1, 0, 0, 0, 0]	joy
799	Phoebe	 It was right after we were living together and you   were driving me crazy  okay  You were really controlling and compulsive and   shrill   	[1, 0, 0, 0, 0]	joy
37693	Chandler	 I still don \x92t get it  we didn \x92t do anything wrong   	[0, 0, 0, 1, 0]	anger
1363	Chandler	 Well  y know  I had some trouble with it at first too  but the way I look at it is  I get all the good stuff 	[0, 0, 0, 1, 0]	anger
1795	Ross	 Yeah  yeah  oh    	[0, 0, 0, 0, 1]	anger
9065	Phoebe	 What   What  You guys  what is going on  You not like Robert   Why are you laughing    	[1, 0, 0, 0, 0]	anger
47425	Rachel	 Oh   Ok  Ok  you really wanna know who it is   	[0, 0, 1, 0, 0]	anger
23723	Joey	" Hey hey don t look at me  I just work here  "" "	[0, 0, 1, 0, 0]	joy
24942	Chandler	 Hey  will you grab me a cruller   Sit down  Will you go to the hospital    	[0, 0, 0, 1, 0]	anger
34946	Joey	  Take it back   	[0, 0, 1, 0, 0]	joy
36047	Rachel	 Hey  Those are all the things I \x92m responsible for   	[0, 0, 1, 0, 0]	anger
16613	Phoebe	 Nuh uh  They \x92re maternity pants  They even came with a list of baby names   See  these names are good  and these names are bad   Ohh   	[1, 0, 0, 0, 0]	joy
44625	Monica	" You re so efficient  I love you "" "	[0, 1, 0, 0, 0]	anger
43557	Joey	 Oh  uh  again  Can I make a special request 	[0, 0, 1, 0, 0]	anger
30551	Monica	 Yeah  Roses or Lilies    	[0, 1, 0, 0, 0]	anger
1659	Joey	 I love that saying   	[0, 0, 1, 0, 0]	joy
2122	Chandler	 Okay   And get ready to taste my very special cranberries  Or should I say    chanberries   	[0, 0, 0, 1, 0]	anger
28880	Chandler	 You are gonna be a huge star  I \x92m gonna hug ya   	[0, 0, 0, 1, 0]	joy
1347	Phoebe	 Oh  not anymore  I changed it today   	[1, 0, 0, 0, 0]	joy
37191	Rachel	 Oh  it \x92s just not the right time   	[0, 0, 1, 0, 0]	anger
3759	Monica	" It s uh   "" "	[0, 1, 0, 0, 0]	anger
10914	Rachel	 Well then you \x92re going to have to take her out again   	[0, 0, 1, 0, 0]	anger
38258	Ross	 Well  I \x92m a spud \x85  	[0, 0, 0, 0, 1]	joy
3836	Phoebe	" How d you know I was coming "" "	[1, 0, 0, 0, 0]	joy
43527	Chandler	 That was a celebration of life  Alright  look  I \x92m not gonna  do this  Alright  is this really the way you want a baby to be conceived   	[0, 0, 0, 1, 0]	anger
44828	Chandler	" Yes  as a matter of fact he did  so I can t let you go "" "	[0, 0, 0, 1, 0]	anger
3907	Joey	" Then  uh  then I m sorry "" "	[0, 0, 1, 0, 0]	anger
10798	Joey	 They gave me the shaft all right   	[0, 0, 1, 0, 0]	anger
2141	Ross	" Shh   Here we come  walkin  down the street  get the funniest looks from  everyone we meet  Hey  hey   Hey  uh  did you just feel that "" "	[0, 0, 0, 0, 1]	joy
7620	Monica	 Yeah  I talked to you on the phone  I \x92m the lady that got stuck with the racecar bed   	[0, 1, 0, 0, 0]	joy
44453	Chandler	" I m sorry  Hey  at least you guys get to go home and be with your families tonight  I have to go back to an empty hotel room and lay down on a very questionable bedspread  And then tomorrow morning  you get to have Christmas morning in your own houses  wich  by the way  none of you have invited me to "" "	[0, 0, 0, 1, 0]	anger
44291	Monica	 No  honey  its  thats a special plate    See   its a game  whoever gets that plate wins    	[0, 1, 0, 0, 0]	anger
18081	Rachel	 Ohh  so no sign of Emily huh   	[0, 0, 1, 0, 0]	joy
6244	Monica	" Because I don t work at the Szechwan Dragon "" "	[0, 1, 0, 0, 0]	anger
35085	Joey	 Uh so  will will I be reading the same scene again   	[0, 0, 1, 0, 0]	joy
40183	Monica	 Ohh  Oh  Ohh   	[0, 1, 0, 0, 0]	joy
42710	Monica	 Honey why don \x92t you go lie down   	[0, 1, 0, 0, 0]	joy
14312	Phoebe	 What \x92s wrong Mon   	[1, 0, 0, 0, 0]	anger
34398	Monica	 Noo   The point is that is was you that was there that night  It is you that I am marrying  It is you that I feel in love with   	[0, 1, 0, 0, 0]	joy
1606	Chandler	 Oh  then no thanks  What the hell was that  Mental note 	[0, 0, 0, 1, 0]	surprise
1590	Joey	" Because you waited too long to make your move  and now you re in the friend zone  "" "	[0, 0, 1, 0, 0]	anger
10025	Phoebe	 What does the sign say   	[1, 0, 0, 0, 0]	anger
4497	Joey	" Will you grow up  I m not talking about sexy stuff  but  like  when I m cooking naked "" "	[0, 0, 1, 0, 0]	anger
4650	Rachel	" What are you talking about   Mindy  the guy is the devil  He s Satan in a smock "" "	[0, 0, 1, 0, 0]	anger
21442	Monica	 I do not have baby fever   	[0, 1, 0, 0, 0]	joy
45808	Monica	 Hey that reminds me  I thought we could use some extra luck so I brought a wishbone home from work   	[0, 1, 0, 0, 0]	joy
37385	Ross	 Yeah  and to save you from any embarrassment umm  I think maybe I should talk first   	[0, 0, 0, 0, 1]	anger
8343	Ross	 Well  I lost  Some little girl loaned her uniform to her nineteen year old sister  who went down to the U S S  Nimitz  and sold over 2 000 boxes   	[0, 0, 0, 0, 1]	anger
2002	Joey	" I m sure he s not more bummed out than I am "" "	[0, 0, 1, 0, 0]	joy
10250	Phoebe	 Oh my God     	[1, 0, 0, 0, 0]	anger
22700	Chandler	" Okay  I ll give them back   Look  What is so great about that sandwich "" "	[0, 0, 0, 1, 0]	anger
28641	Ross	 Yeah  And did you  did you pack that bathing suit   	[0, 0, 0, 0, 1]	joy
6351	Joey	 Yeah  yeah  We went to a Mets game  we got Chinese food  and you know  I love this woman  You have got competition buddy   	[0, 0, 1, 0, 0]	joy
8073	Monica	 Come on Rach  come on  Let \x92s see what \x92s it like to be on a winning team for a change   	[0, 1, 0, 0, 0]	joy
17474	Joey	 Dude  this isn \x92t funny  What am I gonna do   I go to bed last night  everything \x92s cool  I wake up this morning  the stripper \x92s gone and the ring is gone   	[0, 0, 1, 0, 0]	joy
5636	Monica	" Well  it s the thought  Hey  doesn t Ross s flight get in in a couple hours  At gate 27 B "" "	[0, 1, 0, 0, 0]	anger
